rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-72.76470588235294|0.8457097099447358|-0.022640506259150477|0.0|1|0.0|0|0|4.824695720085429|0|0|1
-72.84615384615384|1.3781902205514551|2.211703605572878|0.0|1|0.0|0|0|5.748303146878784|0|0|1
-72.88973384030419|0.7238529180916098|0.009390867948384023|0.0|1|0.0|0|0|5.6755264775457555|0|0|1
-72.76543209876543|0.6561818402922623|0.005422616930860005|0.0|1|0.0|0|0|5.018147147335114|0|0|1
-72.81120331950207|0.7134154627996193|0.00032423766057565966|0.0|1|0.0|0|0|5.044972085571063|0|0|1
-73.0275|0.7765267220128358|0.00774661110457919|0.0|1|0.0|0|0|3.78393110685681|0|0|1
-72.77844311377245|0.7298964813659975|0.004918130886563525|0.0|1|0.0|0|0|5.1796509946841605|0|0|1
-72.68821292775665|0.726817794741588|0.009753097894699598|0.0|1|0.0|0|0|5.872627135145718|0|0|1
|||0.0|0|0.0|0|-1|0.0|0|0|0
-81.01428571428572|1.6711232932445441|0.2676948301807132|0.0|1|0.0|0|-1|0.47950643455034364|0|0|1
