rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-81.21428571428571|0.749149177264394|0.997702690033554|0.0|1|0.0|0|0|0.8132380018441624|0|0|1
-80.96575342465754|1.0927180109842465|0.028970131340652926|0.0|1|0.0|0|0|1.0003182509770572|0|0|1
-79.70731707317073|1.1096890893733977|-0.06638014899465287|0.0|1|0.0|0|0|1.3619808777711124|0|0|1
-80.63186813186813|0.9163807357973355|-0.06692988646470295|0.0|1|0.0|0|0|1.2051654473437763|0|0|1
-80.32098765432099|0.8024216510167356|-0.010770787789486069|0.0|1|0.0|0|0|1.2326767120828275|0|0|1
-79.51709401709402|1.414110248382208|0.003850559563387678|0.0|1|0.0|0|0|2.251603941275885|0|0|1
-79.64044943820225|1.1242694607954147|-0.015555902454972211|0.0|1|0.0|0|1|1.6954375437468734|0|0|1
-78.77619047619048|1.7043095968203836|-0.05726311872751516|0.0|1|0.0|0|2|1.890006777803222|0|0|1
-80.46794871794872|1.0449504453645573|-0.014330301848257699|0.0|1|0.0|0|1|1.3693938178015477|0|0|1
-79.97368421052632|0.9455391696432466|0.0024803676703945613|0.0|1|0.0|0|5|0.9308643738058857|0|0|1
-78.8984375|1.273772961949558|-0.03256894278994022|0.0|1|0.0|0|1|2.861901382460473|0|0|1
-79.65979381443299|0.9512509174781256|-0.08312298048574598|0.0|1|0.0|0|0|1.3614656179726246|0|0|1
-79.94666666666667|0.925826957673817|-0.005666173620506178|0.0|1|0.0|0|2|1.111551535826825|0|0|1
-79.5679012345679|1.0296621956539775|-0.026851937329973957|0.0|1|0.0|0|0|1.1953056791494778|0|0|1
-78.32727272727273|0.714894663685|0.001884997556513987|0.0|1|0.0|0|0|0.6675068029454401|0|0|1
-79.15714285714286|1.2214633801779105|-0.08785863349122096|0.0|1|0.0|0|1|1.4807916165166555|0|0|1
-78.96923076923076|0.9761656664132495|0.003864806523619964|0.0|1|0.0|0|0|0.8619866562781956|0|0|1
-79.33168316831683|1.067701398264191|-0.038452668331750574|0.0|1|0.0|0|1|1.6679771219755541|0|0|1
-79.75862068965517|1.4978184691305185|0.06088178756147339|0.0|1|0.0|0|0|0.9454881856422422|0|0|1
-78.73846153846154|1.3041581201552457|0.00039250476172702126|0.0|1|0.0|0|0|0.8065282184251068|0|0|1
-78.7090909090909|1.2601980691755241|-0.014499861595698573|0.0|1|0.0|0|0|0.9455671520375649|0|0|1
-80.77857142857142|2.2354860677677397|-0.10117783187970839|0.0|1|0.0|0|0|1.2792824931186129|0|0|1
-80.7032967032967|1.785130927537437|0.008663397002940219|0.0|1|0.0|0|0|1.3705485382064704|0|0|1
-81.34684684684684|1.8390077534052574|0.09018265983830825|0.0|1|0.0|0|0|1.697148733571485|0|0|1
-80.55421686746988|1.3353670317912625|-0.051508896946929644|0.0|1|0.0|0|0|1.0291810756749789|0|0|1
-81.67757009345794|1.3862683325917535|-0.03475884349817065|0.0|1|0.0|0|0|1.6965394599417896|0|0|1
-82.21354166666667|1.1563790280860433|0.07133497508181033|0.0|1|0.0|0|0|1.2334113766342816|0|0|1
-80.10833333333333|1.4232933249646358|0.07387623229868279|0.0|1|0.0|0|0|0.6578144745407766|0|0|1
-77.4367088607595|1.9974146083799398|-0.14350072104213718|0.0|1|0.0|0|3|1.0141176459671415|0|0|1
-80.88|1.7565876010037187|0.04024425941893396|0.0|1|0.0|0|0|1.029683349039857|0|0|1
-78.54761904761905|0.9928885458091925|-0.04595973619963695|0.0|1|0.0|0|0|1.558766319085016|0|0|1
-78.63013698630137|1.1042489459625535|-0.021012602102469996|0.0|1|0.0|0|0|1.4474078572421272|0|0|1
-80.54838709677419|1.3158760035078152|-0.017162244337887943|0.0|1|0.0|0|0|1.5865568817470264|0|0|1
-80.33185840707965|1.5537716308506861|-0.03538740537435635|0.0|1|0.0|0|0|1.7806002888317345|0|0|1
-80.6025641025641|1.0022164785227219|-0.01278382472430382|0.0|1|0.0|0|1|1.9453461988393235|0|0|1
