rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-74.5|0.5|734.0399019950997|0.0|1|0.0|0|0|0.0|0|0|1
-74.81958762886597|0.8500623597813622|-0.04393596452351753|0.0|1|0.0|0|1|1.4264168880991435|0|0|1
-75.51851851851852|1.10747863018829|0.011669962278177263|0.0|1|0.0|0|0|2.0318800252390843|0|0|1
-76.0958904109589|2.8831792932985127|0.1301455644459325|0.0|1|0.0|0|0|1.1690092305737025|0|0|1
-74.25|0.7113707803225926|-0.03673942460134798|0.0|1|0.0|0|0|0.9736161067395886|0|0|1
-74.75333333333333|0.5499898988971424|0.0001122724487071578|0.0|1|0.0|0|1|1.1410184709256483|0|0|1
-74.83185840707965|1.1063185771335204|-0.07836830842877492|0.0|1|0.0|0|0|1.9758430824522124|0|0|1
-74.7109375|0.9953198586855132|-0.04145225014860889|0.0|1|0.0|0|0|0.8906227357895924|0|0|1
-75.25294117647059|0.9223484393647642|0.02228784905343998|0.0|1|0.0|0|0|1.193353264165431|0|0|1
-74.63709677419355|0.9296606857530093|0.0009994012786251826|0.0|1|0.0|0|0|0.916346887306817|0|0|1
-74.78017241379311|0.8389463658400593|0.011467690898635271|0.0|1|0.0|0|0|1.560694291177755|0|0|1
-75.23076923076923|1.0180811126200937|-0.010147420327944308|0.0|1|0.0|0|0|1.0831532225932488|0|0|1
-74.84466019417475|0.8562424295281296|0.006480887340496426|0.0|1|0.0|0|0|1.3887546074571286|0|0|1
-74.51351351351352|0.8136212553238038|-0.03282593371509438|0.0|1|0.0|0|0|1.1666831707640009|0|0|1
-75.83333333333333|1.3425606637327303|0.05367368034929483|0.0|1|0.0|0|0|1.0284726330681804|0|0|1
-75.83620689655173|1.0882916501630002|-0.03970865618527576|0.0|1|0.0|0|0|0.8217416533536795|0|0|1
-75.30813953488372|0.97099985824719|0.006305670441686128|0.0|1|0.0|0|0|1.1952281683399888|0|0|1
-75.44520547945206|1.226314346155346|-0.09633679127630958|0.0|1|0.0|0|0|1.1120781211929611|0|0|1
-76.8917525773196|1.1379734295715709|0.0792963208509499|0.0|1|0.0|0|0|1.6682369610950711|0|0|1
-75.29878048780488|0.833226743133544|-0.024578907470733005|0.0|1|0.0|0|0|0.861795193939442|0|0|1
-75.73979591836735|1.1433695097831267|-0.03644302079142462|0.0|1|0.0|0|0|1.6398646627555595|0|0|1
-75.76373626373626|0.9502476812483726|0.026445729577789262|0.0|1|0.0|0|0|1.095867375797015|0|0|1
-75.31967213114754|1.2995358152528795|-0.011399097648145536|0.0|1|0.0|0|0|0.9453987719364784|0|0|1
-76.94202898550725|1.5240493161313446|0.04401085590947151|0.0|1|0.0|0|0|1.1959218137523813|0|0|1
-78.6842105263158|1.3299240808940294|0.03742734144896849|0.0|1|0.0|0|0|1.0011126380394912|0|0|1
-77.58771929824562|0.76159347618064|-0.038203748994885565|0.0|1|0.0|0|0|0.6672507515754268|0|0|1
-78.38271604938272|1.184445499630215|0.0013428077014098255|0.0|1|0.0|0|1|1.306945127100745|0|0|1
-77.84905660377359|1.1141665201090283|0.05124922364886964|0.0|1|0.0|0|0|0.8340306726055351|0|0|1
-77.8641975308642|1.122201170536904|0.013053283331075204|0.0|1|0.0|0|0|1.723813972279184|0|0|1
-76.67721518987342|2.3371490458578115|-0.10346945184394661|0.0|1|0.0|0|1|1.112889051438042|0|0|1
-78.32|1.2155657119218195|0.027336817910466646|0.0|1|0.0|0|0|0.7400761822354818|0|0|1
-78.72727272727273|0.6383087156924347|0.01763112806810089|0.0|1|0.0|0|2|0.8624709935267558|0|0|1
-79.53888888888889|1.4107282945300468|-0.016147370463789366|0.0|1|0.0|0|0|1.2888105379165222|0|0|1
-74.94366197183099|0.7941214286766451|-0.03424095337876341|0.0|1|0.0|0|0|1.001890544503942|0|0|1
-74.44623655913979|0.6857315597205386|0.00612906194151277|0.0|1|0.0|0|0|1.3916481218276064|0|0|1
-74.52127659574468|0.9645715993659074|-0.11123501952274782|0.0|1|0.0|0|0|1.0547450302038615|0|0|1
-78.7125|1.811033889798863|0.004314555651097037|0.0|1|0.0|0|0|1.1766656391764527|0|0|1
-75.50847457627118|0.8207661025629323|0.049829739859105736|0.0|1|0.0|0|0|0.9998764217311651|0|0|1
-74.725|0.5875443245690773|0.014786414142505295|0.0|1|0.0|0|0|0.722446891590545|0|0|1
