rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-77.63333333333334|1.5107025591499545|-0.21557310599965177|0.0|1|0.0|0|0|3.361887522146261|0|0|1
-78.6268656716418|1.293910201220148|0.058959413508280364|0.0|1|0.0|0|0|2.167087521561408|0|0|1
-78.13356164383562|1.367793813932829|0.036934727571651324|0.0|1|0.0|0|0|3.0015226976087326|0|0|1
-78.41605839416059|0.8426785220240475|0.016094672258619283|0.0|1|0.0|0|1|2.478884389634086|0|0|1
-77.96694214876032|0.9700803774955941|-0.02388403627183254|0.0|1|0.0|0|0|1.892661277139487|0|0|1
-78.53401360544218|1.604267124458272|0.05698261682190377|0.0|1|0.0|0|0|2.5040033056869064|0|0|1
-76.4296875|2.526217508914019|-0.029384545151961608|0.0|1|0.0|0|0|1.112892986146767|0|0|1
-76.6951219512195|0.8791490396448078|-0.034578154436619386|0.0|1|0.0|0|0|1.2511916051811076|0|0|1
-77.38095238095238|1.1516526624270371|-0.005715078191228427|0.0|1|0.0|0|0|1.834920786488887|0|0|1
-76.54268292682927|1.4060002504774505|-0.015428918430691515|0.0|1|0.0|0|1|1.1774864420998865|0|0|1
-75.34782608695652|1.0878257394084179|-0.018428567820492493|0.0|1|0.0|0|0|1.0842072120661874|0|0|1
-77.0618556701031|1.4055444921364342|-0.08008555667278112|0.0|1|0.0|0|0|1.557144504574407|0|0|1
-77.60588235294118|1.13783622735296|-0.026464367280394724|0.0|1|0.0|0|0|1.1392713799962568|0|0|1
-76.63636363636364|1.2140136741824321|0.05489263322273096|0.0|1|0.0|0|0|0.9443292449269589|0|0|1
-77.63793103448276|1.5108604064100528|0.10605641161831514|0.0|1|0.0|0|0|0.920758630643334|0|0|1
-77.05882352941177|0.8203720988812562|-0.005364659910818769|0.0|1|0.0|0|1|0.7791010814166435|0|0|1
-78.5|1.4343123468746082|-0.028483710016292064|0.0|1|0.0|0|0|2.741868108274865|0|0|1
-77.31410256410257|2.02881324152022|0.21268777114973245|0.0|1|0.0|0|0|1.3635430218538596|0|0|1
-76.47252747252747|1.334995240890882|-0.10465593711923565|0.0|1|0.0|0|0|1.5029949321494513|0|0|1
-77.36904761904762|1.1103384501686422|-0.01737587140402366|0.0|1|0.0|0|0|1.0571787573624196|0|0|1
-76.22413793103448|1.2736467253422472|0.017116770457309666|0.0|1|0.0|0|0|0.8618499752918984|0|0|1
-76.40983606557377|1.8005194986249888|0.015429051916363738|0.0|1|0.0|0|0|1.1947894573868711|0|0|1
-75.11864406779661|0.7384074885014225|0.027180563754173288|0.0|1|0.0|0|0|0.8887430300909368|0|0|1
-74.98571428571428|0.8534444017853626|0.03077776011885614|0.0|1|0.0|0|0|1.4476860851148357|0|0|1
-74.67857142857143|0.8474150369789052|-0.054566318397936006|0.0|1|0.0|0|0|0.667991271353338|0|0|1
-74.61538461538461|1.341934780320977|-0.10851952497190426|0.0|1|0.0|0|0|1.4752944548154683|0|0|1
-76.37096774193549|0.9199205955870451|0.0910233544967959|0.0|1|0.0|0|0|0.7510497838993277|0|0|1
-76.08227848101266|1.3250994224624622|-0.03167278995223668|0.0|1|0.0|0|0|1.2791303042918638|0|0|1
-78.13851351351352|2.1409938222971783|-0.03103165230801194|0.0|1|0.0|0|0|2.612676658621886|0|0|1
-77.65789473684211|1.5690479142909308|0.05021481422312615|0.0|1|0.0|0|0|2.083404419816672|0|0|1
-76.28125|3.3295388559161694|0.01824026861002528|0.0|1|0.0|0|0|2.8333892899543884|0|0|1
-79.31147540983606|2.298723691540822|0.15182021887720876|0.0|1|0.0|0|0|2.0555740971824883|0|0|1
-77.08333333333333|1.414213562373095|0.024446023419836947|0.0|1|0.0|0|0|0.8609263649511526|0|0|1
-76.43333333333334|1.7735714125897368|-0.008687152345065669|0.0|1|0.0|0|0|0.9439427314605093|0|0|1
-77.01666666666667|0.8364940060886403|0.010184330670639027|0.0|1|0.0|0|0|1.9430109060313956|0|0|1
-76.67857142857143|1.4752781358887186|-0.05539358377778757|0.0|1|0.0|0|0|1.2241803845812662|0|0|1
-77.18867924528301|1.394823364398205|-0.0413798421113345|0.0|1|0.0|0|0|2.054291117441893|0|0|1
-77.04807692307692|0.9842979506334968|-0.03266512287881428|0.0|1|0.0|0|0|1.8934209239009294|0|0|1
-76.10377358490567|1.82063251129629|-0.027104749295116623|0.0|1|0.0|0|0|2.3101386262748616|0|0|1
-77.72429906542057|0.878703497087339|-0.019723631848838047|0.0|1|0.0|0|1|1.7530639359148326|0|0|1
-78.42307692307692|1.743259772698401|-0.09119111624243885|0.0|1|0.0|0|1|1.6132104810497216|0|0|1
-77.78968253968254|1.613869911019825|0.042154300185862484|0.0|1|0.0|0|1|2.4126802693661062|0|0|1
-78.20454545454545|2.4455854983525045|-0.009669660173316372|0.0|1|0.0|0|0|1.446435102750177|0|0|1
-76.53164556962025|1.482688654617349|-0.0280370078745701|0.0|1|0.0|0|0|0.834006780456927|0|0|1
-74.9076923076923|1.0447388620802944|-0.02788272204429904|0.0|1|0.0|0|0|1.0562788089764201|0|0|1
-75.74752475247524|0.8224082072111787|0.008430569877953974|0.0|1|0.0|0|0|2.0011226806675375|0|0|1
-76.22222222222223|1.291429053847843|-0.08578672730653832|0.0|1|0.0|0|0|1.7791385579965144|0|0|1
-79.34615384615384|1.2667029995827253|0.058912382871026805|0.0|1|0.0|0|0|0.9450545946241189|0|0|1
-74.67073170731707|1.4103699397829728|0.07225931129563648|0.0|1|0.0|0|0|1.4738113075489834|0|0|1
