rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-43.766666666666666|1.7658660278409652|-0.2724546473416456|0.12901608335452877|1|0.0|1|0|4.064006625667656|0|0|1
-44.00452488687783|1.1494548680677006|-0.22306477413173373|5.764190795454148|1|0.0|1|-1|52.925751849169906|0|0|1
-44.032967032967036|0.9011659047723476|0.3354176445585159|72.07038700500276|0|0.0|1|-1|19.65556009227348|0|0|1
-43.770833333333336|0.8055256220492168|0.0547179731921302|56.58630350170555|0|0.0|1|-1|21.01776987206206|0|0|1
-44.375|3.375925798947601|-1.755029272745153|10.57887170243426|0|0.0|1|-1|19.64647601880648|0|0|1
-34.390992541594954|3.895419186493103|-0.16618605450869045|0.06474159133824614|1|0.0|1|0|9.38753074404569|0|0|1
-34.36578947368421|2.7689484021780335|0.07732860789457136|3.532944382239812|1|0.0|1|-1|103.96950610591446|0|0|1
-34.04390243902439|0.8340464923836475|0.03523274109774362|69.18982734802388|0|0.0|1|-1|34.342396055953465|0|0|1
-34.04938271604938|0.8300116698257586|0.10449873417202121|61.8296754028102|0|0.0|1|-1|19.604531225281285|0|0|1
-34.51357641582622|1.5966441758576846|-0.10563277776206458|5.529570643792214|1|0.0|1|-1|51.27420051516417|0|0|1
|||0.0|0|0.0|0|-1|0.0|0|0|0
-46.71571072319202|2.0864071556295216|-0.39601296057954916|0.13379998517907307|1|0.0|1|0|3.3115496331820586|0|0|1
-47.128571428571426|0.947499394216596|0.003484846472168423|0.0|1|0.0|1|-1|20.714293939670622|0|0|1
-47.161572052401745|0.9415722103700823|0.039210968152880186|39.66838849000244|1|0.0|1|-1|22.88560874423218|0|0|1
-47.22154779969651|0.7489537682370412|-0.2497689932548456|62.814438809692454|1|0.0|1|-1|51.256582068709044|0|0|1
-47.234432234432234|0.7461656244968148|-0.4822461883631254|39.69162073810719|1|0.0|1|-1|82.90022052895804|0|0|1
||||0||0|-1||0|0|0
|||0.0|0|0.0|0|-1|0.0|0|0|0
-38.40167364016737|2.049430302046236|-0.18457922565180085|0.1293429176046805|1|0.0|1|0|6.499481609635195|0|0|1
-38.38654503990878|1.672761606680182|-0.1922730194440087|4.041614336380505|1|0.0|1|-1|93.46233152879917|0|0|1
-38.64324324324324|0.7145365311488546|-0.18570714582938994|68.47243730375112|0|0.0|1|-1|25.36016196435227|0|0|1
-38.751633986928105|1.2434458013141034|0.10024770333838477|57.87917495484873|0|0.0|1|-1|19.125292593776102|0|0|1
-38.65384615384615|0.7307692307692308|-0.21787061002528477|11.2532001148312|0|0.0|1|-1|33.759600344493606|0|0|1
-50.116279069767444|4.75545856407962|-0.3734146226856891|0.10115870904312847|1|0.0|1|0|0.37091526649147105|0|0|1
-52.25|0.4330127018922193|-0.5258113862728195|0.5255526109701469|0|0.0|1|-1|1.5766578329104408|0|0|1
-51.35820895522388|1.0030028427708324|0.2639523479081851|33.937273237379785|0|0.0|1|-1|0.5142011096572695|0|0|1
-51.13103448275862|0.8650706362531855|0.32346630581193825|53.948945128991376|0|0.0|1|-1|19.849140188968523|0|0|1
-51.36363636363637|1.2914211532421647|0.6975920285960927|76.8259088255394|0|0.0|1|-1|42.20014710135263|0|0|1
-39.4291553133515|2.006058968103179|-0.39963933009798486|0.13321297288200076|1|0.0|1|0|4.129602159342023|0|0|1
-39.62806539509537|1.5552766178790516|-0.26931618563698034|0.0|1|0.0|1|-1|75.32377840018147|0|0|1
-39.76774193548387|1.43603106642067|0.014608429043701075|32.566854354276934|1|0.0|1|-1|20.354283971423083|0|0|1
-39.68|0.827204126359792|0.19271247561435198|56.327884027608405|0|0.0|1|-1|19.111246366509995|0|0|1
-39.632075471698116|0.8047673013973433|-0.11863090661916578|33.79737357451455|0|0.0|1|-1|19.673098050836828|0|0|1
|||0.0|0|0.0|0|-1|0.0|0|0|0
