rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-43.54320987654321|1.7232728332260978|-0.3078517465369007|0.1287953846076842|1|0.0|1|0|4.346844230509341|0|0|1
-43.73882352941177|1.1396691075660885|-0.1711713370173368|6.6001924402152845|1|0.0|1|-1|46.70905419229278|0|0|1
-44.04255319148936|0.8557054277527748|-0.20160997806924463|77.2430434746604|0|0.0|1|-1|20.217977822226544|0|0|1
-43.84981684981685|0.7659795236693175|-0.06468756257149717|58.63764289087212|1|0.0|1|-1|86.38581318744554|0|0|1
-44.02429149797571|2.058379652110347|0.3460029104419223|27.25462699926256|1|0.0|1|-1|92.94526643338257|0|0|1
-34.522050716648295|2.9359778278431508|-0.15502054981729066|0.12907011346491679|1|0.0|1|0|9.938398736798593|0|0|1
-34.749782797567335|2.3495452072445118|-0.14215005055889973|6.049149745506553|1|0.0|1|-1|119.97480328587997|0|0|1
-34.6144578313253|1.056606585791261|-0.030059832710669438|65.40540145020526|0|0.0|1|-1|18.11226501697992|0|0|1
-34.58783783783784|0.7963519361035456|0.012692060737490922|54.66367939699814|0|0.0|1|-1|19.558564187916765|0|0|1
-34.563380281690144|0.7067560163546129|-0.15046142181444633|16.10232141531028|0|0.0|1|-1|19.6247042249094|0|0|1
-47.4496855345912|2.31667117000159|-0.37849946418327934|0.13319107520935725|1|0.0|1|0|1.9645683593380194|0|0|1
-47.88297872340426|1.95438976515874|-0.16444490573017184|0.0|1|0.0|1|-1|33.95068411593606|0|0|1
-47.93|0.7583534795858723|0.07285533996835872|38.15775045342023|1|0.0|1|-1|12.719250151140077|0|0|1
-47.77777777777778|0.7856742013183862|-0.06242659370098778|53.69777077475816|0|0.0|1|-1|14.69089955158478|0|0|1
-48.03883495145631|0.7995427102878947|-0.017566535415801016|46.18058275482095|0|0.0|1|-1|18.09779594445686|0|0|1
-38.74963072378139|1.7608336986075832|-0.22198979282056427|0.1289301885408167|1|0.0|1|0|7.123392916880123|0|0|1
-39.1452229299363|2.171454819494247|-0.04736620375338987|6.178598492265097|1|0.0|1|-1|91.64921096859894|0|0|1
-39.20987654320987|0.842044094073083|-0.09599993312022326|61.888100568102004|0|0.0|1|-1|19.62305627769088|0|0|1
-39.211920529801326|0.7423719951041735|-0.029275054979101597|58.53541041633843|0|0.0|1|-1|18.998334959688787|0|0|1
-39.81267217630854|3.718242957681487|-0.36796141823537115|16.11635479875529|1|0.0|1|-1|83.09995443108197|0|0|1
-50.44186046511628|4.8287045091146314|-0.5690130171581435|0.10045136932627212|1|0.0|1|0|0.5692244261822086|0|0|1
-51.5|0.5|62.179289883303106|0.0|0|0.0|1|-1|124.3585797939367|0|0|1
-52.04651162790697|0.9753589290935241|0.5780500183376367|42.6669751946674|0|0.0|1|-1|1.5421798263132795|0|0|1
-52.00689655172414|1.0136758083681725|-0.021028743213229336|59.50821244906741|0|0.0|1|-1|14.877053112266852|0|0|1
-51.93805309734513|0.9711154597259407|-0.3146943917358048|48.33982299579456|0|0.0|1|-1|24.492176984535913|0|0|1
-39.650837988826815|1.865112476278944|-0.38753462950023687|0.13323159251799688|1|0.0|1|0|3.7637924886334115|0|0|1
-39.926760563380284|2.261805196184456|0.05570338861588512|0.0|1|0.0|1|-1|68.10787436736223|0|0|1
-40.00501253132832|1.4017443259137654|-0.1759095021140152|39.6228095502929|1|0.0|1|-1|36.06691638552302|0|0|1
-40.142857142857146|1.053823617920511|-0.014362613816582041|66.72716424580734|0|0.0|1|-1|18.846603641945585|0|0|1
-40.166666666666664|0.5858241751222854|-0.19871847920621433|38.85959661565865|1|0.0|1|-1|18.168123093035216|0|0|1
