rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-43.72841225626741|1.6971385019110035|-0.2816570747163739|0.1288159753769863|1|0.0|1|0|3.961091242842329|0|0|1
-43.91129032258065|1.2015587777374692|-0.031830074372039024|6.774460438090278|1|0.0|1|-1|31.26674048349359|0|0|1
-44.44973544973545|0.8990662021415684|-0.03858334382065297|78.6145623028631|0|0.0|1|-1|19.783797135819853|0|0|1
-44.32374100719424|0.8500175820283125|-0.18420788075007952|51.58471289481306|0|0.0|1|-1|20.118038028977093|0|0|1
-44.30434782608695|0.7765465695431196|2.278657062310337|72.72722949106024|0|0.0|1|-1|405.1945643073356|0|0|1
-34.87440254912374|3.2550093102163626|-0.1914421664264557|0.12906023526800267|1|0.0|1|0|9.873107998002205|0|0|1
-34.75515695067264|2.4775508388775775|0.1730608559504368|9.1005786233148|1|0.0|1|-1|124.3745745186356|0|0|1
-34.63841807909605|0.8465908938761687|0.08957348903465392|69.86287050538678|0|0.0|1|-1|19.74385470804409|0|0|1
-34.5|0.6813851438692469|0.10475978170753278|52.43630620681398|0|0.0|1|-1|18.151029071589456|0|0|1
-34.8125|0.6969053618199055|2.2717017039969765|67.1643865595559|0|0.0|1|-1|291.0456750914089|0|0|1
-46.69686411149826|2.348271792213529|-0.4030485948087336|0.1333461689058764|1|0.0|1|0|1.733500195776393|0|0|1
-47.560137457044675|2.461872554774297|0.34098902242938117|0.0|1|0.0|1|-1|27.37277860650851|0|0|1
-47.450184501845015|0.8396922006243285|0.025863452790201975|39.07049122557001|1|0.0|1|-1|24.86303987081728|0|0|1
-47.46103896103896|0.8384673470019753|0.006704127477152102|57.80948713514234|0|0.0|1|-1|19.604956506700447|0|0|1
-47.35294117647059|0.7362738570791604|-0.1142692571894131|55.79004100566764|0|0.0|1|-1|33.12533684711516|0|0|1
-38.6359375|1.5851722291580022|-0.11751535177710312|0.12891564314442513|1|0.0|1|0|7.315962748446126|0|0|1
-38.882593457943926|2.0738274027521673|-0.16715755938978105|7.693246244907766|1|0.0|1|-1|98.47355193481941|0|0|1
-39.17977528089887|0.8684455666939146|-0.23677824678601966|70.81076522154832|0|0.0|1|-1|19.867768659283342|0|0|1
-39.32881773399015|1.2152589301345256|0.020910362652098016|58.18149535303093|1|0.0|1|-1|82.97187163388759|0|0|1
-39.490158839779006|1.8810417876310255|-0.3422674747789139|3.5218778916518665|1|0.0|1|-1|137.8563631875159|0|0|1
-48.24444444444445|4.367331020991377|-0.28470988170449746|1.5017380137729304|1|0.0|1|0|0.03575566699459358|0|0|1
-51.0|0.0|0.0|0.0|0|0.0|1|-1|60.73244331180678|0|0|1
-51.58536585365854|0.9099882003013477|0.30610956457596805|37.61745520379959|0|0.0|1|-1|4.63776844978351|0|0|1
-51.61643835616438|0.8778887654801159|0.028622916485368417|55.07880473034809|0|0.0|1|-1|20.075452191435286|0|0|1
-51.72727272727273|0.8935027182040447|-0.6999629542151202|67.78820207417812|0|0.0|1|-1|34.358403791021786|0|0|1
-39.59575835475579|2.1922731809613354|-0.3386248282545712|0.13302951581439867|1|0.0|1|0|4.423231400828756|0|0|1
-39.76183844011142|1.6489527246420774|-0.15630147013670384|0.0|1|0.0|1|-1|68.75294923066168|0|0|1
-39.84090909090909|1.0997902379513618|0.04811569861166156|45.937361439144865|1|0.0|1|-1|30.27689731216366|0|0|1
-39.891891891891895|0.8553103999160356|-0.17390798714906025|57.828532731590066|0|0.0|1|-1|19.27617757719669|0|0|1
-39.88135593220339|0.7031345258539505|0.19601631455089624|72.81745772917665|0|0.0|1|-1|35.94785887896062|0|0|1
