rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-36.69527896995708|2.980166777361329|-0.004976317530986121|0.499265219139905|1|0.0|0|0|0.9685745251314156|0|0|1
-36.857142857142854|3.219836477024184|-0.0012627433583932742|0.46768660112257326|1|0.0|0|0|0.9098630240020971|0|0|1
-37.5|3.0413812651491097|3804.2974297541136|1.5690055212347485|0|0.0|0|0|0.0|0|0|1
-54.1875|6.146327663735477|0.053813852128484385|0.5918641441450213|1|0.0|0|0|0.0|0|0|1
-54.735849056603776|5.647343484333699|0.04373206460910203|0.6012264187320202|1|0.0|0|0|0.10020440312200338|0|0|1
-52.76|3.234563339927045|-0.08042966665437577|0.6022136135495996|1|0.0|0|0|0.050184467795799964|0|0|1
-55.05128205128205|6.038121281719568|0.13268218450603747|0.6538802030836703|1|0.0|0|0|0.0|0|0|1
-53.19512195121951|3.952273271108431|-0.07973889030146616|0.6013128572679595|1|0.0|0|0|0.0|0|0|1
-53.38297872340426|4.835829007630095|-0.1294319447190315|0.6814526943741045|1|0.0|0|0|0.0|0|0|1
-54.68181818181818|5.718547948002956|-0.01815515927139222|1.2498742654745845|1|0.0|0|0|0.0|0|0|1
-53.07692307692308|4.214654625170069|0.11189856972072804|0.30080561868567945|1|0.0|0|0|0.05013426978094657|0|0|1
-52.71590909090909|3.5609908721780705|-0.015253264164968909|1.2551377617640378|1|0.0|0|0|0.10041102094112302|0|0|1
-54.60526315789474|6.07210825125495|0.026076045360313584|0.5533295385582434|1|0.0|0|0|0.0|0|0|1
-54.142857142857146|5.702845691371269|0.36290811027936903|0.6015569716096517|1|0.0|0|0|0.0|0|0|1
-52.81818181818182|3.8960317453636772|-0.12382181079058449|0.45202633546911253|1|0.0|0|0|0.0|0|0|1
-54.78846153846154|5.499428426459561|-0.06681876493451158|1.0064549422756301|1|0.0|0|0|0.0|0|0|1
-54.049180327868854|5.454510028958279|-0.08031702762486985|0.952782917165938|1|0.0|0|0|0.0|0|0|1
