rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-38.270161290322584|3.043302531225917|0.01768440408275299|0.47405875097754463|1|0.0|0|0|1.0666321896994755|0|0|1
-37.727034120734906|2.675646731031952|-0.016914015073394458|0.4892635893464161|1|0.0|0|0|1.020705074326144|0|0|1
-58.17424242424242|5.685236345559158|0.10309874329775669|1.1421797274170786|1|0.0|0|0|0.0|0|0|1
-57.083333333333336|4.471359475098771|-0.09341015643003159|0.4510068853793152|1|0.0|0|0|0.1002237523065145|0|0|1
-58.98295454545455|5.505394494801297|-0.09231351589074174|1.2553780400214964|1|0.0|0|0|0.0|0|0|1
-59.74444444444445|5.626447687506471|-0.13233240918281627|1.3585300205780104|1|0.0|0|0|0.0|0|0|1
-60.05416666666667|6.027643207663248|-0.08799467282745303|1.9461707492573919|1|0.0|0|0|0.0|0|0|1
-60.364|5.695393226108274|0.03465612264145753|2.3626491307125357|1|0.0|0|0|0.0|0|0|1
-60.755494505494504|4.4412338063309935|-0.04264934868078027|3.320135470860548|1|0.0|0|0|0.05030508289182648|0|0|1
-59.0|3.181845051386771|-0.0012995996309914395|1.7039044574083855|1|0.0|0|0|0.15034451094779872|0|0|1
-60.26470588235294|3.3502311029101524|0.08511796851424394|1.2547714956873932|1|0.0|0|0|0.0|0|0|1
-58.6|3.687817782917155|0.18578429052965462|0.9560352359214203|1|0.0|0|0|0.0|0|0|1
-57.630434782608695|2.7847308483802533|0.05614678613794761|0.5014447112511877|1|0.0|0|0|0.0|0|0|1
-58.07017543859649|3.2973122979593437|0.1103175005348246|0.9544173532274396|1|0.0|0|0|0.0|0|0|1
-57.22727272727273|2.843362576915166|-0.017307592325479692|0.3019811088052048|1|0.0|0|0|0.0|0|0|1
