rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-49.71875|1.0528050329951886|-0.004816154094017181|0.0|1|0.0|0|2|0.18253498642382918|0|0|1
-37.06896551724138|2.997290360401886|0.005803475190962016|1.0375983921170007|1|0.0|0|0|1.2207039907258832|0|0|1
-36.92123287671233|2.940732107712309|0.003146292322120427|0.5654943209618273|1|0.0|0|2|0.9959452219924719|0|0|1
-37.04416961130742|3.187291394051689|-0.0024385889210326956|0.531749082152744|1|0.0|0|0|0.9706530864692945|0|0|1
-37.302367941712205|3.187466038727833|0.00055853654042648|0.4473447116980517|1|0.0|0|0|0.8440466258453805|0|0|1
-50.25|2.947456530637899|2.7964025659841987|0.8137582302409949|1|0.0|0|0|0.0|0|0|1
-50.15|3.674574805334625|-0.11284677421041746|1.3054733309264202|1|0.0|0|0|0.0|0|0|1
-49.78333333333333|3.5123195880911653|-0.030623345073314694|0.9029332115731976|1|0.0|0|1|0.0|0|0|1
-51.0989010989011|3.517788219499795|-0.19501171758758978|1.152863575376943|1|0.0|0|1|0.0|0|0|1
-49.92857142857143|3.477087294622004|-0.05090172035681293|1.2032042385826398|1|0.0|0|2|0.10026701988188665|0|0|1
-50.42857142857143|3.5799897388976194|0.08835815496797444|1.3025598072345477|1|0.0|0|3|0.10019690824881136|0|0|1
-49.84444444444444|3.4055872755455887|-0.04547988204447831|0.7013023900130771|1|0.0|0|0|0.0|0|0|1
-50.611111111111114|4.953175811263311|0.19786816855293213|0.8516679827318551|1|0.0|0|0|0.0|0|0|1
-51.42168674698795|5.257514374288334|0.21791750303304624|1.3049916356941493|1|0.0|0|0|0.0|0|0|1
-50.17391304347826|4.57452467393483|0.04090275721412702|0.6532022030493402|1|0.0|0|0|0.0|0|0|1
-51.57142857142857|5.996597674804387|0.19194072799809692|0.30067659517301604|1|0.0|0|0|0.0|0|0|1
-52.25|6.263063271152666|-0.24992383943012325|0.8533114793178694|1|0.0|0|0|0.15058437870315342|0|0|1
-51.62686567164179|5.962158831931582|-0.18130236801917443|0.9054265637950919|1|0.0|0|0|0.0|0|0|1
-51.28333333333333|5.498762487040961|0.0009585706283149654|0.9377362644996989|1|0.0|0|0|0.0|0|0|1
-51.016129032258064|4.47030321366016|-0.18731448446378554|1.0978620600668527|1|0.0|0|0|0.0|0|0|1
-51.254901960784316|5.983123773450415|0.016022362032480742|0.7542662588225433|1|0.0|0|0|0.0|0|0|1
-51.21052631578947|5.2272459022884785|0.007861938118581312|1.0022807642556189|1|0.0|0|0|0.0|0|0|1
-50.940298507462686|4.8588451333929426|0.17961181918866306|0.9538649767845163|1|0.0|0|0|0.10040683966152804|0|0|1
-52.013888888888886|5.891361509201312|0.04237871315119577|1.0564632274556611|1|0.0|0|0|0.0|0|0|1
-52.0253164556962|5.703595764663835|-0.011495188764266888|1.5547182873113805|1|0.0|0|0|0.0|0|0|1
-51.421052631578945|5.258067713994297|0.18659300326803052|0.903667138205196|1|0.0|0|0|0.0|0|0|1
-52.62222222222222|5.915286745708158|-0.34684365337067935|1.005544309464447|1|0.0|0|0|0.0|0|0|1
