rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-43.578947368421055|3.2657035910502255|0.7481460516168237|0.2547325390855464|0|0.0|0|0|0.48116146271714316|0|0|1
-64.02702702702703|3.308355404994455|-0.07525414586787242|0.05689841478926529|1|0.0|1|0|0.3698396961302244|0|0|1
-65.20138888888889|0.680378378297195|0.15527196724765657|0.0|1|0.0|1|-1|12.395724169319113|0|0|1
-65.18518518518519|0.546845298527163|0.04136122586246167|0.0|1|0.0|0|0|3.8950330320179343|1|0|1
-64.8|0.8326663997864531|-0.024127459041014217|0.0|0|0.0|0|0|0.0|1|1|1
-49.81730769230769|1.3028402632246558|0.010332980821764011|0.11377348395834536|1|0.0|1|0|1.1661782105730398|0|0|1
-50.30288461538461|1.125359492200777|-0.6334347033887906|0.0|1|0.0|1|-1|29.169019069063733|0|0|1
-50.55281690140845|1.3166161097903264|0.397957595252629|0.0|1|0.0|0|0|43.34140624662253|1|0|1
-50.30769230769231|1.135755620017954|-0.23704171802621735|0.0|0|0.0|0|0|0.0|1|1|1
-46.290249433106574|1.9970772706277429|0.009700623831311695|0.11084283018053176|1|0.0|1|0|2.715649339423028|0|0|1
-46.68882175226586|2.206108411139866|0.3210647280793944|0.0|1|0.0|1|-1|58.2923018206219|0|0|1
-46.41935483870968|1.9684594899287136|-0.5775468900744861|0.0|1|0.0|0|0|48.46803275341798|1|0|1
-46.57142857142857|1.6350747346085137|-0.3530850902487721|0.0|0|0.0|0|0|0.0|1|1|1
-45.57645259938838|1.940308532651862|0.03579651335511652|0.05688800232863125|1|0.0|1|0|1.962636080337778|0|0|1
-46.05821917808219|1.8371268831623147|0.6032341954874465|0.0|1|0.0|1|-1|21.70707509306609|0|0|1
-46.3757225433526|1.7992902176079486|0.2081447176184455|0.0|1|0.0|0|0|58.96219962798929|0|0|1
-46.72727272727273|0.9620913858416692|-0.23321298170044436|0.0|0|0.0|0|0|0.0|1|1|1
-52.06043956043956|1.875719883541222|-0.01682220675327349|0.10808872810016203|1|0.0|1|0|0.9998207349264987|0|0|1
-52.43157894736842|1.3506538890396163|0.5860334627442434|0.0|1|0.0|0|0|19.48217886075138|1|0|1
-52.07692307692308|1.0714144828603167|-0.13601891478229225|0.0|0|0.0|0|0|0.0|1|1|1
-54.2|2.654276772528665|-0.048599878098986915|0.11087103057892297|1|0.0|1|0|1.0532747904997684|0|0|1
-54.26470588235294|1.736682253502138|-0.42087817168859537|0.0|1|0.0|1|-1|11.431610184063052|0|0|1
-54.27358490566038|1.5798436683342862|-0.020103739545227525|0.0|1|0.0|0|0|11.58375748073311|1|0|1
-54.18181818181818|1.3360853142453697|-0.12116823005810314|0.0|0|0.0|0|0|0.0|1|0|1
-53.59477124183007|1.320714346699617|-0.09762810618761072|0.08314160567458544|1|0.0|1|0|1.0531270052114154|0|0|1
-54.07843137254902|1.9029712294704386|-0.45690277894693754|0.0|1|0.0|1|-1|13.922817613188492|0|0|1
-54.1|1.0710475512986608|0.19214403826236282|0.0|1|0.0|0|0|22.148607759371814|1|0|1
-54.083333333333336|1.2555432644432805|-0.047637726829878504|0.0|0|0.0|0|0|0.0|1|0|1
