rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-42.92|2.54432702300628|0.9083302880940435|0.3071268855873844|0|0.0|0|0|0.47465064136232127|0|0|1
-63.96969696969697|4.358793609056805|-0.11903758808273521|0.05706456629862145|1|0.0|1|0|0.37091968094103944|0|0|1
-65.58333333333333|0.6614378277661477|0.4464191237836277|0.0|1|0.0|1|-1|12.217377829251072|0|0|1
-65.45833333333333|0.5936586186989586|0.22303775086179103|0.0|1|0.0|0|0|11.827557350471766|1|0|1
-65.3076923076923|0.46153846153846145|-0.005155715873606564|0.0|0|0.0|0|0|0.0|1|1|1
-47.51184834123223|1.6243414694044802|-0.034054715568627235|0.08557799053352405|1|0.0|1|0|1.3121958548473687|0|0|1
-47.666666666666664|1.4976833963009524|-0.31722206216241494|0.0|1|0.0|1|-1|14.966446375767763|0|0|1
-47.71147540983606|1.3557525719247483|0.1664505440872318|0.0|1|0.0|0|0|30.328574234341204|1|0|1
-47.8|0.541602560309064|-0.1031840189147127|0.0|0|0.0|0|0|0.0|1|1|1
-44.33695652173913|2.1693375762773233|0.011786156378722787|0.11102349740346204|1|0.0|1|0|3.7747989117177094|0|0|1
-44.44794952681388|1.8966940915571295|0.09419836180222328|0.0|1|0.0|1|-1|38.14663653872343|0|0|1
-44.865979381443296|2.477231852100124|-0.10644650110676561|0.0|1|0.0|0|0|44.45420232138196|1|0|1
-44.5|0.9063269671749657|-0.15024668191923313|0.0|0|0.0|0|0|0.0|1|1|1
-43.00436046511628|2.0096015595645906|0.005736163560244371|0.0570507303307396|1|0.0|1|0|1.9397248312451467|0|0|1
-43.4|2.665833203084294|-0.06617268410910095|0.0|1|0.0|1|-1|35.7979470822702|0|0|1
-43.73406593406593|2.6529361623241114|-0.09046353760202215|0.0|1|0.0|0|0|59.335445903123585|1|0|1
-43.8125|0.8816709987291178|-0.17760167974296395|0.0|0|0.0|0|0|0.0|1|1|1
-49.88690476190476|2.318213585721761|-0.0038069936041400902|0.1141065669792878|1|0.0|1|0|1.112539028048056|0|0|1
-49.95238095238095|2.293389890142672|-0.21622456006277624|0.0|1|0.0|1|-1|18.454065414733336|0|0|1
-50.6481178396072|0.9737515281050838|0.5700918471377944|0.0|1|0.0|0|0|29.30232113704976|1|0|1
-50.15384615384615|0.7692307692307693|-0.01960460617462431|0.0|0|0.0|0|0|0.0|1|1|1
-52.378125|2.037727652159385|-0.11974606166333046|0.11113549402452869|1|0.0|1|0|1.2502743077759477|0|0|1
-52.68354430379747|1.175103591420271|-0.007908568414605955|0.0|1|0.0|1|-1|14.053275611127551|0|0|1
-52.73913043478261|0.7922116155777652|2.4789015883939762|0.0|1|0.0|0|0|12.533330145942651|1|0|1
-52.583333333333336|0.7592027982620249|-0.129415829579989|0.0|0|0.0|0|0|0.0|1|1|1
-51.98692810457516|1.7225415486971312|-0.09176281295997359|0.08333321853936079|1|0.0|1|0|1.361109236142893|0|0|1
-52.1271186440678|1.197077020372226|-0.2471516829401453|0.0|1|0.0|1|-1|10.0792802656277|0|0|1
-52.2037037037037|1.1766183438240796|1.4928320791818166|0.0|1|0.0|0|0|32.896372955400174|1|0|1
-52.0|0.7745966692414834|0.02286394743158119|0.0|0|0.0|0|0|0.0|1|1|1
