rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-42.59090909090909|3.5504044700324564|1.587043884460073|0.1775370404637865|0|0.0|0|0|0.3846635876715374|0|0|1
-63.44827586206897|3.73784196356531|-0.05760506240127914|0.0570645197159884|1|0.0|1|0|0.2567903387219478|0|0|1
-64.98659003831418|0.6047483411050807|-0.2346066992619983|0.0|1|0.0|1|-1|42.69323514309346|0|0|1
-65.01848249027238|0.6040950017126343|-0.28386877589270065|0.0|1|0.0|0|0|17.090403925629744|1|0|1
-64.42857142857143|0.4948716593053935|-0.05198355545847754|0.0|0|0.0|0|0|0.0|1|1|1
-49.723214285714285|1.5456919091109833|-0.05911742841894642|0.10840397226532644|1|0.0|1|0|3.3334221471587884|0|0|1
-49.68196202531646|1.6062449167966693|-0.07175421436337155|0.0|1|0.0|0|0|4.0323505693109345|1|0|1
-49.13333333333333|1.3097921802925665|-0.1365954036428136|0.0|0|0.0|0|0|0.0|1|1|1
-46.68251928020565|5.604588904591846|0.5483233523475438|0.11075865938763377|1|0.0|1|0|2.5751388307624854|0|0|1
-46.02463054187192|2.3329687289163727|0.10414352099098574|0.0|1|0.0|1|-1|43.69238663101442|0|0|1
-47.017182130584196|4.322447636656741|-1.840696799789526|0.0|1|0.0|0|0|7.039425287059048|1|0|1
-53.34251968503937|10.2865826505971|0.055539712781675424|0.0|1|0.0|0|0|0.0|1|1|1
-45.333333333333336|2.42120263964465|-0.027135019098529296|0.05705155096403808|1|0.0|1|0|2.110907385669409|0|0|1
-45.496350364963504|2.18947078094275|0.1251340878389863|0.0|1|0.0|1|-1|22.907101937849674|0|0|1
-45.63157894736842|2.341635980033891|0.6059039217039203|0.0|1|0.0|0|0|8.218805760732074|1|0|1
-45.0|0.9258200997725514|-0.21793585776045843|0.0|0|0.0|0|0|0.0|1|1|1
-51.51851851851852|1.609471281263701|-0.0032928311143397343|0.11411589766621812|1|0.0|1|0|0.9129271813297449|0|0|1
-51.95|1.825408278883216|-0.04209977732278379|0.0|1|0.0|0|0|3.8739969932334275|1|0|1
-52.23076923076923|0.890448992522325|-0.3031894961564054|0.0|0|0.0|0|0|0.0|1|1|1
-53.81782945736434|2.2360142284497964|-0.06693517640336717|0.1106554956687014|1|0.0|1|0|0.9958994610183127|0|0|1
-53.916666666666664|0.8122328620674136|-0.2229444042677963|0.0|1|0.0|1|-1|14.789513539960868|0|0|1
-53.55357142857143|2.1353290383547026|0.1664011507514395|0.0|1|0.0|0|0|1.4995374684899807|1|0|1
-53.30769230769231|1.065877420042386|-0.3331684508830506|0.0|0|0.0|0|0|0.0|1|1|1
-53.11029411764706|2.1614020304016144|-0.08131730818092398|0.11063941822867022|1|0.0|1|0|1.0510744731723671|0|0|1
-53.544117647058826|2.3541816583001443|0.5047113108004702|0.0|1|0.0|1|-1|15.790698719410729|0|0|1
-53.260416666666664|1.355888328632643|0.17955023312501506|0.0|1|0.0|0|0|3.242803494116577|1|0|1
-53.53846153846154|0.7457969011409736|0.049737194809445814|0.0|0|0.0|0|0|0.0|1|1|1
