rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-43.0|3.5683796509527026|0.7125099637416529|0.22205472999570502|0|0.0|0|0|0.4996231424903363|0|0|1
-64.31111111111112|3.6867463657583084|-0.04401734909731185|0.05689844257636005|1|0.0|1|0|0.36983987674634033|0|0|1
-65.51785714285714|0.5898265916040624|0.4709902473419358|0.0|1|0.0|1|-1|10.317018376933168|0|0|1
-65.5|1.707825127659933|-0.5340265647526713|0.0|1|0.0|0|0|2.7591739857929185|1|0|1
-65.33333333333333|0.47140452079103173|-0.04761861795485963|0.0|0|0.0|0|0|0.0|1|1|1
-50.269417475728154|1.7491986099841057|-0.012749370475573068|0.11477232493077834|1|0.0|1|0|1.2911886554712564|0|0|1
-50.5|1.613118265234886|0.32998266882197924|0.0|1|0.0|1|-1|12.972100438470989|0|0|1
-50.61089494163424|1.5369502043322616|-0.07690304181654299|0.0|1|0.0|0|0|2.162673002088009|1|0|1
-50.916666666666664|0.7592027982620249|-0.11977116452990565|0.0|0|0.0|0|0|0.0|1|1|1
-47.25413223140496|4.620235257403515|0.49092410467364933|0.11082690544566623|1|0.0|1|0|2.9646197206715716|0|0|1
-47.169172932330824|2.5364909883546174|0.3968692718635533|0.0|1|0.0|1|-1|35.26158122710938|0|0|1
-49.61352657004831|7.699388935413163|-1.600332111389546|0.0|1|0.0|0|0|2.04412537764721|1|0|1
-50.475|3.3861544067963982|0.03689514184972132|0.0|0|0.0|0|0|0.0|1|1|1
-45.98853868194843|2.0824372393792725|0.016360610171610356|0.028693722520987845|1|0.0|1|0|1.9224794089061856|0|0|1
-46.372093023255815|1.6838598490808772|-0.533230864346941|0.0|1|0.0|1|-1|21.583076471829283|0|0|1
-46.46410891089109|2.0718705252227836|0.012422603308563911|0.0|1|0.0|0|0|4.055400855079964|1|0|1
-46.666666666666664|0.5962847939999438|-0.12731293722153764|0.0|0|0.0|0|0|0.0|1|1|1
-52.09770114942529|1.5561134175115898|0.005436366682997883|0.11478413642219669|1|0.0|1|0|0.9756651595886718|0|0|1
-52.696969696969695|1.1802631572212392|0.14118794867595838|0.0|1|0.0|1|-1|11.408579231135196|0|0|1
-52.568627450980394|1.972903722055728|0.6163082600236123|0.0|1|0.0|0|0|2.385358972567161|1|0|1
-52.61538461538461|0.6249260311258431|-0.14490473827072978|0.0|0|0.0|0|0|0.0|1|1|1
-54.23841059602649|2.1047364097648216|-0.058680610019160195|0.08315484896576895|1|0.0|1|0|0.8592667726462792|0|0|1
-54.61046511627907|1.2209440752260676|0.5060512907379633|0.0|1|0.0|1|-1|12.021944046884286|0|0|1
-54.333333333333336|1.6964014199999298|0.024944504782945034|0.0|1|0.0|0|0|0.27244642092717536|1|0|1
-54.0|1.0377490433255416|-0.19705678670596932|0.0|0|0.0|0|0|0.0|1|1|1
-53.786184210526315|1.5310406394837115|-0.1022344635277891|0.08318821792196944|1|0.0|1|0|1.0814468329856026|0|0|1
-54.350515463917525|1.499424199542357|0.28027241848068796|0.0|1|0.0|1|-1|14.499298248876448|0|0|1
-54.43181818181818|1.0953979615714446|0.027948905746233016|0.0|1|0.0|0|0|0.40962746850863047|1|0|1
-54.23076923076923|0.9730085108210397|0.04345297973546249|0.0|0|0.0|0|0|0.0|1|1|1
